Time,normalized,interpolated,MGCplus_5,result,ModifiedMGCplus_5
90.635,0.032351323501199035,-0.00281,-0.00281,1,-0.00281
90.64,0.032401323501199036,-0.0027600000000000003,-0.0027600000000000003,1,-0.0027600000000000003
90.645,0.032041323501199044,-0.00312,-0.00312,1,-0.00312
90.65,0.031991323501199036,-0.00317,-0.00317,1,-0.00317
90.655,0.032011323501199035,-0.00315,-0.00315,1,-0.00315
90.66,0.03191132350119904,-0.00325,-0.00325,1,-0.00325
90.665,0.031691323501199034,-0.0034700000000000004,-0.0034700000000000004,1,-0.0034700000000000004
90.67,0.03198132350119904,-0.00318,-0.00318,1,-0.00318
90.675,0.032041323501199044,-0.00312,-0.00312,1,-0.00312
90.68,0.032371323501199034,-0.00279,-0.00279,1,-0.00279
90.685,0.03234132350119904,-0.00282,-0.00282,1,-0.00282
90.69,0.032281323501199034,-0.00288,-0.00288,1,-0.00288
90.695,0.032241323501199036,-0.00292,-0.00292,1,-0.00292
90.7,0.032151323501199036,-0.00301,-0.00301,1,-0.00301
90.705,0.032171323501199035,-0.00299,-0.00299,1,-0.00299
90.71,0.031861323501199044,-0.0033,-0.0033,1,-0.0033
90.715,0.031921323501199035,-0.00324,-0.00324,1,-0.00324
90.72,0.032041323501199044,-0.00312,-0.00312,1,-0.00312
90.725,0.032131323501199044,-0.00303,-0.00303,1,-0.00303
90.73,0.03248132350119904,-0.00268,-0.00268,1,-0.00268
90.735,0.032281323501199034,-0.00288,-0.00288,1,-0.00288
90.74,0.031991323501199036,-0.00317,-0.00317,1,-0.00317
90.745,0.032311323501199044,-0.00285,-0.00285,1,-0.00285
90.75,0.03257132350119904,-0.00259,-0.00259,1,-0.00259
90.755,0.03218132350119904,-0.00298,-0.00298,1,-0.00298
90.76,0.032201323501199045,-0.00296,-0.00296,1,-0.00296
90.765,0.032131323501199044,-0.00303,-0.00303,1,-0.00303
90.77,0.031861323501199044,-0.0033,-0.0033,1,-0.0033
90.775,0.031021323501199044,-0.00414,-0.00414,1,-0.00414
90.78,0.031021323501199044,-0.00414,-0.00414,1,-0.00414
90.785,0.03134132350119904,-0.003820000000000001,-0.003820000000000001,1,-0.003820000000000001
90.79,0.031411323501199045,-0.00375,-0.00375,1,-0.00375
90.795,0.031171323501199038,-0.00399,-0.00399,1,-0.00399
90.8,0.031201323501199044,-0.00396,-0.00396,1,-0.00396
90.805,0.031271323501199044,-0.00389,-0.00389,1,-0.00389
90.81,0.031001323501199038,-0.0041600000000000005,-0.0041600000000000005,1,-0.0041600000000000005
90.815,0.03125132350119904,-0.00391,-0.00391,1,-0.00391
90.82,0.031421323501199035,-0.00374,-0.00374,1,-0.00374
90.825,0.032031323501199034,-0.00313,-0.00313,1,-0.00313
90.83,0.031901323501199036,-0.0032600000000000003,-0.0032600000000000003,1,-0.0032600000000000003
90.835,0.03134132350119904,-0.003820000000000001,-0.003820000000000001,1,-0.003820000000000001
90.84,0.03099132350119904,-0.00417,-0.00417,1,-0.00417
90.845,0.031211323501199036,-0.00395,-0.00395,1,-0.00395
90.85,0.031651323501199036,-0.00351,-0.00351,1,-0.00351
90.855,0.03150132350119904,-0.00366,-0.00366,1,-0.00366
90.86,0.03098132350119904,-0.00418,-0.00418,1,-0.00418
90.865,0.030841323501199037,-0.00432,-0.00432,1,-0.00432
90.87,0.031091323501199038,-0.004070000000000001,-0.004070000000000001,1,-0.004070000000000001
90.875,0.031311323501199036,-0.00385,-0.00385,1,-0.00385
90.88,0.031021323501199044,-0.00414,-0.00414,1,-0.00414
90.885,0.030771323501199044,-0.00439,-0.00439,1,-0.00439
90.89,0.031001323501199038,-0.0041600000000000005,-0.0041600000000000005,1,-0.0041600000000000005
90.895,0.030931323501199044,-0.004229999999999999,-0.004229999999999999,1,-0.004229999999999999
90.9,0.030661323501199038,-0.0045,-0.0045,1,-0.0045
90.905,0.029911323501199037,-0.00525,-0.00525,1,-0.00525
90.91,0.029561323501199038,-0.0056,-0.0056,1,-0.0056
90.915,0.029831323501199037,-0.00533,-0.00533,1,-0.00533
90.92,0.029761323501199036,-0.0054,-0.0054,1,-0.0054
90.925,0.029831323501199037,-0.00533,-0.00533,1,-0.00533
90.93,0.029821323501199037,-0.00534,-0.00534,1,-0.00534
90.935,0.030031323501199043,-0.00513,-0.00513,1,-0.00513
90.94,0.030121323501199043,-0.00504,-0.00504,1,-0.00504
90.945,0.029941323501199036,-0.005220000000000001,-0.005220000000000001,1,-0.005220000000000001
90.95,0.029971323501199038,-0.00519,-0.00519,1,-0.00519
90.955,0.029991323501199037,-0.00517,-0.00517,1,-0.00517
90.96,0.030101323501199036,-0.00506,-0.00506,1,-0.00506
90.965,0.029901323501199038,-0.00526,-0.00526,1,-0.00526
90.97,0.029991323501199037,-0.00517,-0.00517,1,-0.00517
90.975,0.03013132350119904,-0.00503,-0.00503,1,-0.00503
90.98,0.029741323501199037,-0.00542,-0.00542,1,-0.00542
90.985,0.029551323501199038,-0.00561,-0.00561,1,-0.00561
90.99,0.029481323501199044,-0.005679999999999999,-0.005679999999999999,1,-0.005679999999999999
90.995,0.029721323501199038,-0.00544,-0.0054399999999999995,1,-0.00544
91.0,0.029761323501199036,-0.0054,-0.0054,1,-0.0054
91.005,0.029501323501199044,-0.00566,-0.00566,1,-0.00566
91.01,0.029231323501199037,-0.00593,-0.0059299999999999995,1,-0.00593
91.015,0.02877132350119904,-0.00639,-0.00639,1,-0.00639
91.02,0.02869132350119904,-0.00647,-0.00647,1,-0.00647
91.025,0.028331323501199043,-0.00683,-0.00683,1,-0.00683
91.03,0.028141323501199043,-0.00702,-0.00702,1,-0.00702
91.035,0.02797132350119904,-0.00719,-0.00719,1,-0.00719
91.04,0.02759132350119904,-0.00757,-0.00757,1,-0.00757
91.045,0.02742132350119904,-0.00774,-0.00774,1,-0.00774
91.05,0.027321323501199042,-0.00784,-0.00784,1,-0.00784
91.055,0.027481323501199043,-0.0076799999999999985,-0.0076799999999999985,1,-0.0076799999999999985
91.06,0.027801323501199043,-0.0073599999999999985,-0.0073599999999999985,1,-0.0073599999999999985
91.065,0.02806132350119904,-0.0071,-0.0071,1,-0.0071
91.07,0.028091323501199042,-0.00707,-0.00707,1,-0.00707
91.075,0.02770132350119904,-0.00746,-0.00746,1,-0.00746
91.08,0.02747132350119904,-0.0076900000000000015,-0.0076900000000000015,1,-0.0076900000000000015
91.085,0.02699132350119904,-0.00817,-0.00817,1,-0.00817
91.09,0.02704132350119904,-0.00812,-0.00812,1,-0.00812
91.095,0.026891323501199042,-0.00827,-0.00827,1,-0.00827
91.1,0.026941323501199044,-0.00822,-0.00822,1,-0.00822
91.105,0.02733132350119904,-0.00783,-0.00783,1,-0.00783
91.11,0.02750132350119904,-0.007659999999999998,-0.007659999999999998,1,-0.007659999999999998
91.115,0.02726132350119904,-0.0079,-0.0079,1,-0.0079
91.12,0.02686132350119904,-0.0083,-0.0083,1,-0.0083
91.125,0.026511323501199044,-0.00865,-0.00865,1,-0.00865
91.13,0.026561323501199042,-0.0086,-0.0086,1,-0.0086
91.135,0.02648132350119904,-0.00868,-0.00868,1,-0.00868
91.14,0.02650132350119904,-0.00866,-0.00866,1,-0.00866
91.145,0.02652132350119904,-0.00864,-0.00864,1,-0.00864
91.15,0.02612132350119904,-0.00904,-0.009040000000000001,1,-0.00904
91.155,0.02606132350119904,-0.0091,-0.0091,1,-0.0091
91.16,0.026081323501199044,-0.00908,-0.00908,1,-0.00908
91.165,0.02629132350119904,-0.008870000000000001,-0.008870000000000001,1,-0.008870000000000001
91.17,0.026551323501199042,-0.00861,-0.00861,1,-0.00861
91.175,0.02648132350119904,-0.00868,-0.00868,1,-0.00868
91.18,0.026551323501199042,-0.00861,-0.00861,1,-0.00861
91.185,0.02674132350119904,-0.00842,-0.00842,1,-0.00842
91.19,0.02663132350119904,-0.00853,-0.00853,1,-0.00853
91.195,0.027071323501199042,-0.00809,-0.00809,1,-0.00809
91.2,0.027311323501199043,-0.00785,-0.00785,1,-0.00785
91.205,0.02729132350119904,-0.00787,-0.00787,1,-0.00787
91.21,0.027311323501199043,-0.00785,-0.00785,1,-0.00785
91.215,0.02729132350119904,-0.00787,-0.00787,1,-0.00787
91.22,0.02747132350119904,-0.0076900000000000015,-0.0076900000000000015,1,-0.0076900000000000015
91.225,0.02788132350119904,-0.00728,-0.00728,1,-0.00728
91.23,0.02807132350119904,-0.007090000000000002,-0.007090000000000002,1,-0.007090000000000002
91.235,0.027981323501199043,-0.00718,-0.00718,1,-0.00718
91.24,0.028091323501199042,-0.00707,-0.00707,1,-0.00707
91.245,0.028141323501199043,-0.00702,-0.00702,1,-0.00702
91.25,0.028401323501199036,-0.00676,-0.0067599999999999995,1,-0.00676
91.255,0.028871323501199038,-0.00629,-0.00629,1,-0.00629
91.26,0.028991323501199037,-0.00617,-0.00617,1,-0.00617
91.265,0.02894132350119904,-0.006220000000000001,-0.006220000000000001,1,-0.006220000000000001
91.27,0.028831323501199043,-0.00633,-0.00633,1,-0.00633
91.275,0.028891323501199037,-0.00627,-0.00627,1,-0.00627
91.28,0.029161323501199043,-0.006,-0.006,1,-0.006
91.285,0.028981323501199044,-0.00618,-0.00618,1,-0.00618
91.29,0.02894132350119904,-0.006220000000000001,-0.006220000000000001,1,-0.006220000000000001
91.295,0.028821323501199043,-0.00634,-0.00634,1,-0.00634
91.3,0.02869132350119904,-0.00647,-0.00647,1,-0.00647
91.305,0.028141323501199043,-0.00702,-0.00702,1,-0.00702
91.31,0.02794132350119904,-0.00722,-0.00722,1,-0.00722
91.315,0.02786132350119904,-0.0073,-0.0073,1,-0.0073
91.32,0.027801323501199043,-0.0073599999999999985,-0.0073599999999999985,1,-0.0073599999999999985
91.325,0.027531323501199044,-0.00763,-0.00763,1,-0.00763
91.33,0.027151323501199042,-0.00801,-0.00801,1,-0.00801
91.335,0.02646132350119904,-0.0087,-0.0087,1,-0.0087
91.34,0.02659132350119904,-0.00857,-0.00857,1,-0.00857
91.345,0.02674132350119904,-0.00842,-0.00842,1,-0.00842
91.35,0.026731323501199042,-0.00843,-0.00843,1,-0.00843
91.355,0.026391323501199042,-0.00877,-0.00877,1,-0.00877
91.36,0.025831323501199044,-0.00933,-0.00933,1,-0.00933
91.365,0.025451323501199042,-0.00971,-0.00971,1,-0.00971
91.37,0.02529132350119904,-0.00987,-0.00987,1,-0.00987
91.375,0.025561323501199044,-0.0096,-0.0096,1,-0.0096
91.38,0.025371323501199042,-0.00979,-0.00979,1,-0.00979
91.385,0.02529132350119904,-0.00987,-0.00987,1,-0.00987
91.39,0.02512132350119904,-0.01004,-0.01004,1,-0.01004
91.395,0.025111323501199042,-0.01005,-0.01005,1,-0.01005
91.4,0.024841323501199043,-0.01032,-0.010320000000000001,1,-0.01032
91.405,0.024851323501199042,-0.01031,-0.01031,1,-0.01031
91.41,0.024901323501199044,-0.01026,-0.01026,1,-0.01026
91.415,0.024861323501199042,-0.0103,-0.0103,1,-0.0103
91.42,0.024861323501199042,-0.0103,-0.0103,1,-0.0103
91.425,0.024741323501199043,-0.01042,-0.01042,1,-0.01042
91.43,0.024561323501199044,-0.0106,-0.0106,1,-0.0106
91.435,0.02445132350119904,-0.01071,-0.010709999999999999,1,-0.01071
91.44,0.024681323501199042,-0.01048,-0.01048,1,-0.01048
91.445,0.02473132350119904,-0.01043,-0.01043,1,-0.01043
91.45,0.02461132350119904,-0.01055,-0.01055,1,-0.01055
91.455,0.02414132350119904,-0.01102,-0.01102,1,-0.01102
91.46,0.024241323501199043,-0.01092,-0.010920000000000001,1,-0.01092
91.465,0.02414132350119904,-0.01102,-0.01102,1,-0.01102
91.47,0.023991323501199043,-0.01117,-0.011170000000000001,1,-0.01117
91.475,0.023721323501199043,-0.01144,-0.01144,1,-0.01144
91.48,0.02351132350119904,-0.01165,-0.01165,1,-0.01165
91.485,0.023391323501199043,-0.01177,-0.011770000000000001,1,-0.01177
91.49,0.023381323501199043,-0.01178,-0.01178,1,-0.01178
91.495,0.02367132350119904,-0.01149,-0.01149,1,-0.01149
91.5,0.023661323501199042,-0.0115,-0.0115,1,-0.0115
91.505,0.02342132350119904,-0.01174,-0.01174,1,-0.01174
91.51,0.023561323501199043,-0.0116,-0.0116,1,-0.0116
91.515,0.023631323501199043,-0.01153,-0.01153,1,-0.01153
91.52,0.023661323501199042,-0.0115,-0.0115,1,-0.0115
91.525,0.023901323501199043,-0.01126,-0.01126,1,-0.01126
91.53,0.02387132350119904,-0.01129,-0.011290000000000001,1,-0.01129
91.535,0.024081323501199042,-0.01108,-0.01108,1,-0.01108
91.54,0.024171323501199042,-0.01099,-0.01099,1,-0.01099
91.545,0.024171323501199042,-0.01099,-0.01099,1,-0.01099
91.55,0.02403132350119904,-0.01113,-0.01113,1,-0.01113
91.555,0.023881323501199044,-0.01128,-0.01128,1,-0.01128
91.56,0.023701323501199044,-0.01146,-0.01146,1,-0.01146
91.565,0.02344132350119904,-0.01172,-0.01172,1,-0.01172
91.57,0.023041323501199043,-0.01212,-0.01212,1,-0.01212
91.575,0.022861323501199043,-0.0123,-0.0123,1,-0.0123
91.58,0.022861323501199043,-0.0123,-0.0123,1,-0.0123
91.585,0.02294132350119904,-0.01222,-0.01222,1,-0.01222
91.59,0.023181323501199044,-0.01198,-0.01198,1,-0.01198
91.595,0.023241323501199042,-0.01192,-0.01192,1,-0.01192
91.6,0.02333132350119904,-0.01183,-0.01183,1,-0.01183
91.605,0.02351132350119904,-0.01165,-0.01165,1,-0.01165
91.61,0.02351132350119904,-0.01165,-0.01165,1,-0.01165
91.615,0.02353132350119904,-0.01163,-0.01163,1,-0.01163
91.62,0.023541323501199043,-0.01162,-0.01162,1,-0.01162
91.625,0.02355132350119904,-0.01161,-0.011609999999999999,1,-0.01161
91.63,0.023911323501199042,-0.01125,-0.01125,1,-0.01125
91.635,0.023991323501199043,-0.01117,-0.011170000000000001,1,-0.01117
91.64,0.02418132350119904,-0.01098,-0.01098,1,-0.01098
91.645,0.02439132350119904,-0.01077,-0.01077,1,-0.01077
91.65,0.02412132350119904,-0.01104,-0.011040000000000001,1,-0.01104
91.655,0.02382132350119904,-0.01134,-0.011340000000000001,1,-0.01134
91.66,0.02334132350119904,-0.01182,-0.01182,1,-0.01182
91.665,0.023221323501199043,-0.01194,-0.011940000000000001,1,-0.01194
91.67,0.023271323501199044,-0.01189,-0.011890000000000001,1,-0.01189
91.675,0.023021323501199044,-0.01214,-0.01214,1,-0.01214
91.68,0.023021323501199044,-0.01214,-0.01214,1,-0.01214
91.685,0.02321132350119904,-0.01195,-0.01195,1,-0.01195
91.69,0.02316132350119904,-0.012,-0.012,1,-0.012
91.695,0.023021323501199044,-0.01214,-0.01214,1,-0.01214
91.7,0.023021323501199044,-0.01214,-0.01214,1,-0.01214
91.705,0.023271323501199044,-0.01189,-0.011890000000000001,1,-0.01189
91.71,0.023231323501199042,-0.01193,-0.01193,1,-0.01193
91.715,0.023221323501199043,-0.01194,-0.011940000000000001,1,-0.01194
91.72,0.023111323501199044,-0.01205,-0.01205,1,-0.01205
91.725,0.023181323501199044,-0.01198,-0.01198,1,-0.01198
91.73,0.02316132350119904,-0.012,-0.012,1,-0.012
91.735,0.023111323501199044,-0.01205,-0.01205,1,-0.01205
91.74,0.022951323501199043,-0.01221,-0.012209999999999999,1,-0.01221
91.745,0.022791323501199043,-0.01237,-0.01237,1,-0.01237
91.75,0.02248132350119904,-0.01268,-0.01268,1,-0.01268
91.755,0.02242132350119904,-0.01274,-0.012740000000000001,1,-0.01274
91.76,0.02258132350119904,-0.01258,-0.01258,1,-0.01258
91.765,0.02262132350119904,-0.01254,-0.01254,1,-0.01254
91.77,0.02240132350119904,-0.01276,-0.012759999999999999,1,-0.01276
91.775,0.022391323501199042,-0.01277,-0.01277,1,-0.01277
91.78,0.022521323501199043,-0.01264,-0.01264,1,-0.01264
91.785,0.02269132350119904,-0.01247,-0.01247,1,-0.01247
91.79,0.02280132350119904,-0.01236,-0.01236,1,-0.01236
91.795,0.02299132350119904,-0.01217,-0.01217,1,-0.01217
91.8,0.023291323501199043,-0.01187,-0.01187,1,-0.01187
91.805,0.023491323501199042,-0.01167,-0.01167,1,-0.01167
91.81,0.023221323501199043,-0.01194,-0.011940000000000001,1,-0.01194
91.815,0.02310132350119904,-0.01206,-0.01206,1,-0.01206
91.82,0.023241323501199042,-0.01192,-0.01192,1,-0.01192
91.825,0.022881323501199043,-0.01228,-0.01228,1,-0.01228
91.83,0.02219132350119904,-0.01297,-0.012969999999999999,1,-0.01297
91.835,0.02215132350119904,-0.01301,-0.013009999999999999,1,-0.01301
91.84,0.02224132350119904,-0.01292,-0.01292,1,-0.01292
91.845,0.02262132350119904,-0.01254,-0.01254,1,-0.01254
91.85,0.02267132350119904,-0.01249,-0.012490000000000001,1,-0.01249
91.855,0.022361323501199043,-0.0128,-0.0128,1,-0.0128
91.86,0.022301323501199042,-0.01286,-0.01286,1,-0.01286
91.865,0.02263132350119904,-0.01253,-0.01253,1,-0.01253
91.87,0.022361323501199043,-0.0128,-0.0128,1,-0.0128
91.875,0.022041323501199042,-0.01312,-0.01312,1,-0.01312
91.88,0.02174132350119904,-0.01342,-0.01342,1,-0.01342
91.885,0.02155132350119904,-0.01361,-0.013609999999999999,1,-0.01361
91.89,0.021341323501199043,-0.01382,-0.013819999999999999,1,-0.01382
91.895,0.02104132350119904,-0.01412,-0.014119999999999999,1,-0.01412
91.9,0.020911323501199043,-0.01425,-0.01425,1,-0.01425
91.905,0.021021323501199042,-0.01414,-0.01414,1,-0.01414
91.91,0.021051323501199044,-0.01411,-0.01411,1,-0.01411
91.915,0.020911323501199043,-0.01425,-0.01425,1,-0.01425
91.92,0.02053132350119904,-0.01463,-0.01463,1,-0.01463
91.925,0.02056132350119904,-0.0146,-0.0146,1,-0.0146
91.93,0.02070132350119904,-0.01446,-0.014459999999999999,1,-0.01446
91.935,0.020581323501199043,-0.01458,-0.014580000000000001,1,-0.01458
91.94,0.020421323501199042,-0.01474,-0.014740000000000001,1,-0.01474
91.945,0.020211323501199044,-0.01495,-0.01495,1,-0.01495
91.95,0.020051323501199043,-0.01511,-0.01511,1,-0.01511
91.955,0.01985132350119904,-0.01531,-0.015309999999999999,1,-0.01531
91.96,0.01938132350119904,-0.015780000000000002,-0.015780000000000002,1,-0.015780000000000002
91.965,0.019091323501199044,-0.016069999999999997,-0.016069999999999997,1,-0.016069999999999997
91.97,0.018941323501199044,-0.01622,-0.01622,1,-0.01622
91.975,0.01882132350119904,-0.01634,-0.01634,1,-0.01634
91.98,0.018891323501199042,-0.01627,-0.01627,1,-0.01627
91.985,0.01928132350119904,-0.015880000000000002,-0.015880000000000002,1,-0.015880000000000002
91.99,0.019741323501199042,-0.01542,-0.01542,1,-0.01542
91.995,0.01985132350119904,-0.01531,-0.015309999999999999,1,-0.01531
92.0,0.019871323501199044,-0.01529,-0.01529,1,-0.01529
92.005,0.01993132350119904,-0.01523,-0.01523,1,-0.01523
92.01,0.02035132350119904,-0.01481,-0.01481,1,-0.01481
92.015,0.020251323501199042,-0.01491,-0.01491,1,-0.01491
92.02,0.020081323501199042,-0.01508,-0.015080000000000001,1,-0.01508
92.025,0.02019132350119904,-0.01497,-0.014969999999999999,1,-0.01497
92.03,0.02029132350119904,-0.01487,-0.01487,1,-0.01487
92.035,0.02019132350119904,-0.01497,-0.014969999999999999,1,-0.01497
92.04,0.020261323501199042,-0.0149,-0.0149,1,-0.0149
92.045,0.02047132350119904,-0.01469,-0.01469,1,-0.01469
92.05,0.02067132350119904,-0.01449,-0.014490000000000001,1,-0.01449
92.055,0.02072132350119904,-0.01444,-0.01444,1,-0.01444
92.06,0.02050132350119904,-0.01466,-0.01466,1,-0.01466
92.065,0.02047132350119904,-0.01469,-0.01469,1,-0.01469
92.07,0.020321323501199043,-0.01484,-0.01484,1,-0.01484
92.075,0.020041323501199047,-0.015119999999999996,-0.015119999999999996,1,-0.015119999999999996
92.08,0.020091323501199045,-0.015069999999999997,-0.015069999999999997,1,-0.015069999999999997
92.085,0.02019132350119904,-0.01497,-0.014969999999999999,1,-0.01497
92.09,0.020251323501199042,-0.01491,-0.01491,1,-0.01491
92.095,0.01965132350119904,-0.01551,-0.01551,1,-0.01551
92.1,0.01867132350119904,-0.01649,-0.01649,1,-0.01649
92.105,0.01839132350119904,-0.01677,-0.01677,1,-0.01677
92.11,0.01875132350119904,-0.01641,-0.01641,1,-0.01641
92.115,0.018701323501199043,-0.01646,-0.01646,1,-0.01646
92.12,0.01842132350119904,-0.01674,-0.01674,1,-0.01674
92.125,0.01816132350119904,-0.017,-0.017,1,-0.017
92.13,0.01842132350119904,-0.01674,-0.01674,1,-0.01674
92.135,0.018721323501199042,-0.01644,-0.01644,1,-0.01644
92.14,0.018631323501199042,-0.01653,-0.01653,1,-0.01653
92.145,0.01841132350119904,-0.01675,-0.01675,1,-0.01675
92.15,0.01842132350119904,-0.01674,-0.01674,1,-0.01674
92.155,0.01832132350119904,-0.01684,-0.01684,1,-0.01684
92.16,0.01820132350119904,-0.01696,-0.01696,1,-0.01696
92.165,0.018351323501199043,-0.01681,-0.01681,1,-0.01681
92.17,0.01868132350119904,-0.01648,-0.01648,1,-0.01648
92.175,0.018591323501199044,-0.016569999999999998,-0.016569999999999998,1,-0.016569999999999998
92.18,0.018451323501199043,-0.01671,-0.01671,1,-0.01671
92.185,0.01877132350119904,-0.016390000000000002,-0.016390000000000002,1,-0.016390000000000002
92.19,0.01913132350119904,-0.016030000000000003,-0.016030000000000003,1,-0.016030000000000003
92.195,0.019241323501199042,-0.01592,-0.01592,1,-0.01592
92.2,0.01943132350119904,-0.01573,-0.01573,1,-0.01573
92.205,0.019741323501199042,-0.01542,-0.01542,1,-0.01542
92.21,0.01982132350119904,-0.01534,-0.015340000000000001,1,-0.01534
92.215,0.01963132350119904,-0.01553,-0.01553,1,-0.01553
92.22,0.019471323501199043,-0.01569,-0.01569,1,-0.01569
92.225,0.019201323501199043,-0.01596,-0.01596,1,-0.01596
92.23,0.01916132350119904,-0.016,-0.016,1,-0.016
92.235,0.01953132350119904,-0.01563,-0.01563,1,-0.01563
92.24,0.019581323501199042,-0.015580000000000004,-0.015580000000000004,1,-0.015580000000000004
92.245,0.01918132350119904,-0.01598,-0.01598,1,-0.01598
92.25,0.01927132350119904,-0.01589,-0.01589,1,-0.01589
92.255,0.01965132350119904,-0.01551,-0.01551,1,-0.01551
92.26,0.019581323501199042,-0.015580000000000004,-0.015580000000000004,1,-0.015580000000000004
92.265,0.019491323501199042,-0.01567,-0.01567,1,-0.01567
92.27,0.01917132350119904,-0.01599,-0.01599,1,-0.01599
92.275,0.01917132350119904,-0.01599,-0.01599,1,-0.01599
92.28,0.019391323501199043,-0.01577,-0.01577,1,-0.01577
92.285,0.01963132350119904,-0.01553,-0.01553,1,-0.01553
92.29,0.01963132350119904,-0.01553,-0.01553,1,-0.01553
92.295,0.01967132350119904,-0.01549,-0.01549,1,-0.01549
92.3,0.019741323501199042,-0.01542,-0.01542,1,-0.01542
92.305,0.019691323501199044,-0.01547,-0.01547,1,-0.01547
92.31,0.019831323501199042,-0.015330000000000003,-0.015330000000000003,1,-0.015330000000000003
92.315,0.020091323501199045,-0.015069999999999997,-0.015069999999999997,1,-0.015069999999999997
92.32,0.02015132350119904,-0.01501,-0.015009999999999999,1,-0.01501
92.325,0.020321323501199043,-0.01484,-0.01484,1,-0.01484
92.33,0.020031323501199044,-0.01513,-0.015130000000000001,1,-0.01513
92.335,0.019921323501199042,-0.01524,-0.01524,1,-0.01524
92.34,0.020091323501199045,-0.015069999999999997,-0.015069999999999997,1,-0.015069999999999997
92.345,0.020321323501199043,-0.01484,-0.01484,1,-0.01484
92.35,0.02047132350119904,-0.01469,-0.01469,1,-0.01469
92.355,0.02053132350119904,-0.01463,-0.01463,1,-0.01463
92.36,0.02078132350119904,-0.01438,-0.01438,1,-0.01438
92.365,0.021181323501199043,-0.01398,-0.013980000000000001,1,-0.01398
92.37,0.021261323501199043,-0.0139,-0.0139,1,-0.0139
92.375,0.021321323501199044,-0.01384,-0.01384,1,-0.01384
92.38,0.02140132350119904,-0.01376,-0.01376,1,-0.01376
92.385,0.02151132350119904,-0.01365,-0.01365,1,-0.01365
92.39,0.02165132350119904,-0.01351,-0.01351,1,-0.01351
92.395,0.02199132350119904,-0.01317,-0.01317,1,-0.01317
92.4,0.022211323501199042,-0.01295,-0.01295,1,-0.01295
92.405,0.022301323501199042,-0.01286,-0.01286,1,-0.01286
92.41,0.02240132350119904,-0.01276,-0.012759999999999999,1,-0.01276
92.415,0.02235132350119904,-0.01281,-0.01281,1,-0.01281
92.42,0.022411323501199044,-0.01275,-0.01275,1,-0.01275
92.425,0.02224132350119904,-0.01292,-0.01292,1,-0.01292
92.43,0.02183132350119904,-0.013330000000000002,-0.013330000000000002,1,-0.013330000000000002
92.435,0.02176132350119904,-0.0134,-0.0134,1,-0.0134
92.44,0.021781323501199042,-0.01338,-0.013380000000000001,1,-0.01338
92.445,0.021601323501199043,-0.01356,-0.01356,1,-0.01356
92.45,0.021661323501199044,-0.0135,-0.0135,1,-0.0135
92.455,0.021771323501199043,-0.01339,-0.01339,1,-0.01339
92.46,0.02183132350119904,-0.013330000000000002,-0.013330000000000002,1,-0.013330000000000002
92.465,0.02212132350119904,-0.01304,-0.013040000000000001,1,-0.01304
92.47,0.02231132350119904,-0.01285,-0.01285,1,-0.01285
92.475,0.02253132350119904,-0.01263,-0.012629999999999999,1,-0.01263
92.48,0.022451323501199043,-0.01271,-0.012709999999999999,1,-0.01271
92.485,0.022411323501199044,-0.01275,-0.01275,1,-0.01275
92.49,0.02248132350119904,-0.01268,-0.01268,1,-0.01268
92.495,0.022471323501199042,-0.01269,-0.01269,1,-0.01269
92.5,0.02262132350119904,-0.01254,-0.01254,1,-0.01254
92.505,0.022711323501199043,-0.01245,-0.01245,1,-0.01245
92.51,0.02267132350119904,-0.01249,-0.012490000000000001,1,-0.01249
92.515,0.022551323501199042,-0.01261,-0.01261,1,-0.01261
92.52,0.02235132350119904,-0.01281,-0.01281,1,-0.01281
92.525,0.022391323501199042,-0.01277,-0.01277,1,-0.01277
92.53,0.02246132350119904,-0.0127,-0.0127,1,-0.0127
92.535,0.02257132350119904,-0.01259,-0.01259,1,-0.01259
92.54,0.022731323501199042,-0.01243,-0.01243,1,-0.01243
92.545,0.022501323501199044,-0.01266,-0.01266,1,-0.01266
92.55,0.02251132350119904,-0.01265,-0.01265,1,-0.01265
92.555,0.022521323501199043,-0.01264,-0.01264,1,-0.01264
92.56,0.02251132350119904,-0.01265,-0.01265,1,-0.01265
92.565,0.02224132350119904,-0.01292,-0.01292,1,-0.01292
92.57,0.022071323501199044,-0.01309,-0.013090000000000001,1,-0.01309
92.575,0.022131323501199042,-0.013030000000000002,-0.013030000000000002,1,-0.013030000000000002
92.58,0.02251132350119904,-0.01265,-0.01265,1,-0.01265
92.585,0.02263132350119904,-0.01253,-0.01253,1,-0.01253
92.59,0.02280132350119904,-0.01236,-0.01236,1,-0.01236
92.595,0.022951323501199043,-0.01221,-0.012209999999999999,1,-0.01221
92.6,0.02321132350119904,-0.01195,-0.01195,1,-0.01195
92.605,0.023291323501199043,-0.01187,-0.01187,1,-0.01187
92.61,0.023231323501199042,-0.01193,-0.01193,1,-0.01193
92.615,0.02343132350119904,-0.01173,-0.011729999999999999,1,-0.01173
92.62,0.023581323501199042,-0.01158,-0.01158,1,-0.01158
92.625,0.02350132350119904,-0.01166,-0.01166,1,-0.01166
92.63,0.023061323501199042,-0.0121,-0.0121,1,-0.0121
92.635,0.02283132350119904,-0.01233,-0.012329999999999999,1,-0.01233
92.64,0.02285132350119904,-0.01231,-0.01231,1,-0.01231
